Row,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,PCA1_Cluster,Cluster
592,79.76182667,75.12833333,2.683312965,3.419721539,3.255106992,-0.083381609,-0.072570693,1.098901099,3.07408124,3.259249719,1.603336816,1.443317204,4.516203026,2.130761126,5.836707633,5.750588095,3.501042717,4.37525375,0,0,2.392425797,3.383712067,0,0,4.19079046,3.159550359,0,0,-50,-50,-0.076381357,-89.26322191,200.0492736,5.562103696,1.281256363,5.706409388,2.197224577,5.296732801,0,A
593,77.45580714,72.36208,2.714279236,3.444513654,3.243066616,0.039220713,0.058268908,1.941747573,2.848391686,3.020424886,1.803931411,1.63199537,4.511844946,5.038943962,7.86226563,5.28055844,3.274121299,4.318154558,0,0,2.113842968,3.387774361,0,0,4.17338677,3.229617921,0,0,-50,-75,-1,-87.0795664,213.7273184,5.502074204,1.285422984,5.633553036,2.302585093,5.04038186,0,A
594,77.40842286,71.969305,2.736904409,3.458782462,3.296258281,0.039220713,0.058268908,1.941747573,2.862200881,3.089222617,1.776827105,1.562854925,4.463776421,3.624255661,7.100759394,5.465410166,3.247268899,4.275832438,0,0,2.095560924,3.358289881,0,0,4.205065684,3.216272439,0,0,-50,-50,-0.076017879,-89.30512232,192.8560089,5.557021093,1.287737685,5.723628615,2.251291799,5.124558991,0,A
595,77.06581778,70.925384,2.781327538,3.487971871,3.28765494,0.048790164,0.076961041,2.884615385,2.842581094,3.04594999,1.796289162,1.599282294,4.483698097,4.174377469,8.182677935,5.465825808,3.26499576,4.303524407,0,0,2.122261539,3.344274234,0,0,4.250635807,3.229420039,0,0,-50,-50,-0.076283469,-88.30111523,205.2365031,5.564673652,1.296893056,5.734551972,2.251291799,5.107079604,0,A
596,78.24416,72.87078286,2.732637256,3.45376423,3.266276688,0.009950331,0.039220713,3,2.802147524,2.973486665,1.84930758,1.672499125,4.508306114,4.657701017,7.40975795,5.295993194,3.22644709,4.270396506,0,0,2.064327904,3.364533397,0,0,4.105861322,3.200711854,0,0,-50,-50,-0.088887309,-87.86825515,204.2642086,5.477843353,1.313432007,5.615445202,2.302585093,5.069560527,0,A
597,67.4441,68.311735,2.211824697,3.155522382,2.968795159,0.039220713,0.039220713,0,2.951257783,3.016514813,1.644535018,1.624192481,4.677531679,8.313943193,10.811555,5.138681229,3.453157121,4.423768206,0,0,2.16791019,3.354455119,0,0,4.32558855,3.238678452,0,0,-50,-50,-0.077124788,-85.72713791,217.0210143,5.545372738,1.325182706,5.723419327,2.251291799,5.114537064,0,A
598,78.03410667,72.77675333,2.725061573,3.449638054,3.29779154,0.029558802,0.039220713,0.980392157,2.987195943,3.135059339,1.673077732,1.531579499,4.540711189,3.472346896,6.947485713,5.482844589,3.340739413,4.354012888,0,0,2.215937286,3.47010136,0,0,4.269067881,3.308716529,0,0,-66.66666667,-33.33333333,-0.049354931,-88.04568885,196.4804654,5.566051801,1.305277909,5.713490288,2.197224577,4.934209509,0,A
599,83.833648,79.685,2.649619072,3.391160824,3.180122479,-0.116533816,-0.116533816,0,2.162172939,2.610069793,2.544877398,2.077170191,4.24078235,6.459762303,8.286307629,5.128271803,3.531348066,4.416186486,0,0,2.314513664,3.417398761,0,0,4.21242385,3.2047769,0,0,-50,-50,-0.077376623,-88.32036909,212.9761237,5.566166561,1.282603217,5.675177079,2.197224577,5.471408158,0,A
600,68.01429143,68.47340667,2.255586223,3.181245178,3.227780214,0.019802627,0.009950331,-0.99009901,3.091951131,3.200711854,1.527637879,1.479800431,4.644717357,7.810755238,11.40982,5.228580607,3.635742356,4.547752915,0,0,2.409644165,3.407510744,0,0,4.489478711,3.346741196,0,0,-66.66666667,-33.33333333,-0.045124317,-85.27089876,244.6036791,5.658331728,1.298004319,5.799458001,2.140066163,5.002209644,0,A
601,84.28298667,80.21904364,2.64361429,3.386879558,3.194693166,-0.094310679,-0.094310679,1.23E-14,2.135349174,2.766947842,2.561477758,1.923805394,4.075982393,4.900921385,6.959194881,5.206460948,3.538056564,4.402196841,0,0,2.279316466,3.399529325,0,0,4.186543848,3.18200435,0,0,-50,-50,-0.077404174,-88.94548425,208.2913922,5.564673652,1.276561352,5.679969376,2.197224577,5.44307403,0,A
602,84.745305,80.26616,2.672709338,3.402435347,3.288279643,-0.162518929,-0.162518929,1.32E-14,2.701361213,2.823163008,2.00699242,1.880995928,4.567715654,4.783268202,7.749193025,5.310521497,3.269949095,4.277776613,0,0,2.201659174,3.435598808,0,0,4.061218572,3.221073408,0,0,-50,-50,-0.082691099,-89.78797972,190.7542712,5.513469068,1.255135039,5.582418168,2.251291799,5.341939776,0,A
603,89.66657018,87.77152,2.476122363,3.290831153,3.164383329,-0.400477567,-0.385662481,1.515151515,1.291983682,3.446489371,3.611513123,1.420992997,2.929608734,5.431587272,7.690478759,5.204213228,3.839237236,4.800490229,0,0,2.735665368,3.761897547,0,0,4.834812574,3.78929024,0,0,0,-33.33333333,-0.115172874,-59.77631615,22.0330888,5.179195936,1.868115264,5.848947956,2.525728644,4.960253155,0,A
604,84.522268,83.1768,2.428818369,3.271225081,3.052721081,-0.494296322,-0.510825624,-1.666666667,1.378766095,1.415853163,3.529183449,3.470249285,4.64539001,13.7731936,13.99483448,4.956240767,3.811097087,4.726325308,0,0,2.448415541,3.574029612,0,0,4.703838358,3.469478889,0,0,0,0,0,-59.06675551,40.1757863,5.048573133,1.948400389,5.825361786,2.803360381,5.050227779,0,A
605,84.93528143,81.80559087,2.574876121,3.347674825,3.165997944,-0.494296322,-0.494296322,0,1.435084525,1.460937904,3.443940279,3.388736397,4.648727877,12.05699345,12.95471092,4.996503617,3.945457782,4.953359226,0,0,2.135349174,3.409165551,0,0,4.747667514,3.316728225,0,0,0,0,0,-0.774260509,24.48377439,4.900225013,2.459218523,5.566429107,2.970414466,5.024986724,0,A
606,86.580372,84.28836,2.508949621,3.310506788,3.172356431,-0.328504067,-0.328504067,-1.56E-14,3.247268899,3.657130756,1.545235381,1.241462368,4.339921985,4.613567333,8.601952939,5.424503221,3.677565694,4.7925622,0,0,2.582486978,3.632309103,0,0,4.907937896,3.815622231,0,0,-33.33333333,0,0,-58.89055053,3.698262013,5.237452091,1.882601727,5.842311286,2.442347035,4.34261936,0,A
607,90.04958,88.11235201,2.47966192,3.292239021,3.185588658,-0.385662481,-0.400477567,-1.492537313,1.291983682,3.443618098,3.618777069,1.431956772,2.932858806,5.761126956,8.4502319,5.23178356,3.870575816,4.857561812,0,0,2.760642651,3.820346217,0,0,4.879310988,3.901063165,0,0,-33.33333333,-33.33333333,-0.110247506,-57.8652463,3.03234848,5.20975934,1.897643509,5.817085626,2.442347035,4.941540039,0,A
608,85.16277333,83.44144001,2.461410543,3.287392786,3.164909785,-0.385662481,-0.400477567,-1.492537313,2.797281335,3.275634159,1.947345069,1.541589927,4.264057141,7.392022068,10.04799893,5.172639938,3.868489003,4.825750455,0,0,2.770085592,3.763986927,0,0,4.815755208,3.717588381,0,0,0,-33.33333333,-0.116529744,-58.86499618,59.584934,5.177166165,1.882862897,5.804931283,2.48490665,4.188676691,0,A
609,85.61837714,84.19991714,2.435231345,3.273684643,3.136717797,-0.371063681,-0.371063681,0,2.818398258,3.260017768,1.94445033,1.573349243,4.3016502,8.720795202,11.56056698,5.15336535,3.832330237,4.929425239,0,0,2.762538386,3.831680253,0,0,4.959762964,3.955465563,0,0,-33.33333333,-33.33333333,-0.103330337,-54.4023589,33.16004479,5.270689199,1.913467266,5.75960287,2.397895273,4.415542715,0,A
610,85.3813,83.57939667,2.468260817,3.29071866,3.166163795,-0.371063681,-0.385662481,-1.470588235,2.816605608,3.304319307,1.925697193,1.514455681,4.25602122,6.736794792,9.456982914,5.197544178,3.868489003,4.819474789,0,0,2.768204124,3.751619484,0,0,4.815755208,3.702535781,0,0,0,-33.33333333,-0.116529744,-59.16020709,5.317685085,5.176827469,1.876307409,5.815852714,2.525728644,4.190606075,0,A
611,85.21329,83.53639334,2.457612246,3.285398273,3.158508178,-0.385662481,-0.385662481,0,2.80819715,3.289147878,1.935750719,1.528573521,4.261433172,7.164331771,9.714958223,5.170775289,3.87286629,4.827993686,0,0,2.772588722,3.761432647,0,0,4.819878258,3.714790836,0,0,0,-33.33333333,-0.116030818,-58.91936412,58.17201774,5.179421212,1.882116535,5.80820577,2.48490665,4.189395978,0,A
612,85.22412,83.46650401,2.464501201,3.288927422,3.155426958,-0.385662481,-0.385662481,0,2.816605608,3.304319307,1.925080259,1.515306304,4.257576986,6.827466285,9.671369373,5.204574643,3.869115504,4.82068471,0,0,2.768204124,3.752558231,0,0,4.81688872,3.704014342,0,0,0,-33.33333333,-0.116403595,-59.11822043,7.539351043,5.177504746,1.876991276,5.815332883,2.525728644,4.190433047,0,A
613,84.44832572,83.03531199,2.434754259,3.274309439,3.139893478,-0.385662481,-0.385662481,1.66E-14,2.85991255,3.24376354,1.894030248,1.574477109,4.354177943,8.486483697,11.25365611,5.153617316,3.782825067,4.855695414,0,0,2.68716699,3.778034365,0,0,4.899219445,3.830487517,0,0,-33.33333333,0,0,-56.99040624,51.49744103,5.234898219,1.913008911,5.788716853,2.442347035,4.147380958,0,A
614,85.64915,83.8422,2.468688341,3.290692316,3.151992451,-0.400477567,-0.415515444,-1.515151515,2.837322537,3.218075505,1.915620745,1.594588031,4.354118657,7.414679746,10.3104541,5.190198332,3.775974161,4.783734694,0,0,2.717340248,3.727138166,0,0,4.814985307,3.709539557,0,0,0,-33.33333333,-0.118358603,-59.33709534,57.03680193,5.176658078,1.876141033,5.816750065,2.48490665,4.129350258,0,A
615,85.42746667,83.64170667,2.466892023,3.289972439,3.162190456,-0.400477567,-0.415515444,-1.515151515,2.823163008,3.192942443,1.931569642,1.618251194,4.363645395,7.974801496,10.83223418,5.17207539,3.786232999,4.800572482,0,0,2.72719902,3.747384183,0,0,4.823783491,3.732417756,0,0,0,-33.33333333,-0.117263538,-58.66983902,58.59013635,5.18234519,1.886279622,5.80377856,2.48490665,4.126951898,0,A
616,84.94947714,83.24713334,2.459789147,3.286747192,3.153311839,-0.385662481,-0.415515444,-2.985074627,2.796061078,3.208017082,1.955516896,1.604832122,4.324736011,8.36976915,11.12764618,5.155601034,3.801761611,4.825830657,0,0,2.738902665,3.766997233,0,0,4.848939555,3.766419032,0,0,0,-33.33333333,-0.114433497,-57.94151334,55.84692507,5.197446756,1.897637288,5.796845434,2.48490665,4.12505536,0,A
617,85.30203333,83.55732667,2.463402642,3.288292577,3.158791528,-0.415515444,-0.415515444,1.71E-14,2.809402695,3.17805383,1.946529886,1.632676602,4.364070167,8.365662933,11.14641665,5.157269957,3.781686504,4.801559,0,0,2.725235026,3.75630443,0,0,4.824907944,3.744432413,0,0,0,-33.33333333,-0.117230546,-58.51358701,59.08084803,5.18296263,1.888675603,5.800531909,2.48490665,4.130219286,0,A
618,81.16734857,79.15799001,2.485686226,3.304220781,3.148430155,-0.430782916,-0.446287103,-1.5625,2.903068589,3.390810289,1.825753122,1.428089702,4.261101435,8.557329192,11.81008875,5.184369681,3.9355442,4.868764463,0,0,2.815408719,3.736716784,0,0,4.838264068,3.666889436,0,0,0,-33.33333333,-0.112998181,-56.51868708,5.283334174,5.158825388,1.911870437,5.798481983,2.564949357,5.25300179,0,A
619,78.71091,80.81502399,2.066341865,3.094605398,2.86609473,-0.46203546,-0.46203546,0,2.851861903,3.088311455,1.888845971,1.710693621,4.508368126,12.87259121,14.10176221,5.010623863,3.907814161,4.915225109,0,0,2.644044871,3.805995601,0,0,4.840558464,3.838161157,0,0,0,0,0,-51.33658073,0.014139348,5.138588658,2.039936531,5.703096768,2.48490665,5.159644477,0,A
620,81.23400333,80.32839889,2.389276826,3.2529507,3.01106394,-0.446287103,-0.430782916,1.587301587,1.545432582,3.117949906,3.24159711,1.650914093,3.300958643,9.44602893,10.64522107,5.031383476,3.865350597,4.798019465,0,0,2.714032273,3.647275904,0,0,4.785030383,3.542841609,0,0,-33.33333333,-33.33333333,-0.1197189,-0.628619634,30.78850416,5.108185388,1.93411332,5.819711486,2.63905733,5.168520642,0,A
621,80.52586,79.46818286,2.403124951,3.260601283,3.138752155,-0.446287103,-0.446287103,0,2.889816048,3.285038027,1.842389962,1.516433911,4.343114241,9.718304662,11.95527288,5.096614993,3.926911618,4.852420813,0,0,2.822568655,3.751619484,0,0,4.805781789,3.663176957,0,0,-33.33333333,0,0,-56.72502245,42.88830765,5.131997103,1.943607626,5.78785,2.564949357,5.234740747,0,A
622,80.804365,79.70854134,2.406568791,3.262237431,3.108256733,-0.446287103,-0.46203546,-1.587301587,1.324418957,3.38065448,3.506437999,1.429222689,2.986802548,8.424604999,10.4425496,5.102317856,3.955082495,4.794550107,0,0,2.848391686,3.605497845,0,0,4.734398584,3.501947285,0,0,-33.33333333,-33.33333333,-0.122960394,-59.90010768,7.239342937,5.083203987,1.898752157,5.841588139,2.63905733,5.106351243,0,A
623,91.004275,87.75181667,2.58418307,3.343769677,3.273059067,-0.494296322,-0.544727175,-5,1.337629189,1.355835154,3.710215632,3.67617576,4.66879586,21.00967833,23.11397421,5.013733026,2.501435952,3.517794529,0,0,1.742219024,2.893145685,0,0,3.112626025,2.604539825,0,0,-42.85714286,-42.85714286,-0.155324525,-93.04683641,97.68168408,4.658236907,1.452150276,5.432007715,3.091042453,6.974178745,0,A
624,90.28964,86.111648,2.651690903,3.380282308,3.305036468,-0.494296322,-0.527632742,-3.333333333,1.401182974,1.410986974,3.593126954,3.568257148,4.677250816,17.87388,20.69806737,5.051458436,2.48490665,3.47010136,0,0,1.735189118,2.86505395,0,0,3.01871611,2.547881449,0,0,-28.57142857,-28.57142857,-0.123664424,-92.38556209,84.74727786,4.489871562,1.521345312,5.407003457,3.33220451,6.602441961,0,A
625,82.87852356,77.42216,2.738020799,3.444745571,3.469782437,-0.328504067,-0.342490309,-1.408450704,1.566530411,1.597365331,3.249425246,3.185527399,4.640153495,11.02070129,13.907188,5.115842021,2.559550193,3.524888854,0,0,1.780024213,2.889260029,0,0,3.056356895,2.57070201,0,0,-33.33333333,-33.33333333,-0.156303729,-86.85820562,99.61295654,4.238805592,1.589791649,5.395800093,3.526360525,6.431856987,0,A
626,84.92225,80.067548,2.698316448,3.416689604,3.388613633,-0.371063681,-0.371063681,0,1.512927012,1.545432582,3.369350237,3.311495915,4.646104912,14.40887222,17.444842,5.084627,2.540025949,3.532517999,0,0,1.793424749,2.91993056,0,0,3.0862583,2.612640016,0,0,-37.5,-37.5,-0.176636835,-89.62710166,90.88232185,4.424367475,1.559935992,5.400006674,3.314186005,6.586238486,0,A
627,86.2877,80.74409867,2.743649064,3.439658126,3.454712378,-0.415515444,-0.446287103,-3.076923077,1.483874689,1.504077397,3.389275385,3.338442348,4.652728235,11.38992105,14.36912,5.115631678,2.524127363,3.498021566,0,0,1.750937475,2.865623588,0,0,3.031099417,2.539236994,0,0,-33.33333333,-44.44444444,-0.193068829,-88.37112385,90.77830444,4.259152537,1.585145389,5.394082477,3.583518938,6.424169138,0,A
628,77.74227467,72.86188667,2.700044104,3.434934898,3.430521385,-0.162518929,-0.15082289,1.19047619,1.74745921,1.796747011,2.963985077,2.882563074,4.622567059,9.355363282,11.94386828,5.124667386,2.640484882,3.596764165,0,0,1.859418118,2.917230045,0,0,3.106378794,2.571466536,0,0,-36.36363636,-36.36363636,-0.135614367,-81.58338586,129.7511439,4.12131101,1.614939412,5.369518832,3.650658241,6.097452804,0,A
629,87.321596,82.31215556,2.708679366,3.417350016,3.465749017,-0.446287103,-0.478035801,-3.174603175,1.32175584,1.342864803,3.600362971,3.542637806,4.646632865,10.61008667,12.65686068,5.073549821,2.507157259,3.42165339,0,0,1.578978705,2.733717948,0,0,2.910991045,2.418588769,0,0,-33.33333333,-33.33333333,-0.127998362,-83.21854076,120.9154284,3.983226764,1.634026826,5.40179327,3.881563798,5.830434049,0,A
630,83.67341333,78.154048,2.74208862,3.445152427,3.440320437,-0.356674944,-0.385662481,-2.898550725,1.576914721,1.615419984,3.227295832,3.153711627,4.630962485,9.29832,12.2099984,5.146118916,2.596000697,3.549617387,0,0,1.790091412,2.866192902,0,0,3.059176446,2.53449015,0,0,-36.36363636,-36.36363636,-0.138306848,-82.34667454,122.1084742,4.094261225,1.624841618,5.376608342,3.676300672,5.929120673,0,A
631,74.73858133,65.075243,2.978755904,3.629162897,3.627316426,-0.139262067,-0.051293294,9.302325581,1.89009537,2.076938411,2.686053788,2.391929632,4.414673409,2.107366286,4.268078634,5.49298304,2.598979106,3.503152104,0,0,1.8017098,2.824350657,0,0,3.00221124,2.451005098,0,0,-33.33333333,-33.33333333,-0.131658635,-79.0789314,138.2945717,3.973494328,1.660411962,5.411770225,3.784189634,5.936414985,0,A
632,86.59378133,82.17148381,2.668775448,3.396475858,3.395652162,-0.446287103,-0.46203546,-1.587301587,1.294727168,1.32175584,3.63471118,3.574752176,4.644607802,11.167124,13.2144,5.067535994,2.598979106,3.536019607,0,0,1.702928256,2.812410216,0,0,3.043807897,2.501845704,0,0,-36.36363636,-36.36363636,-0.142697627,-82.69377301,128.0837669,4.10322171,1.612268635,5.389665688,3.650658241,6.009405968,0,A
633,94.300985,90.832712,2.600336771,3.347431488,3.291137803,-0.579818495,-0.634878272,-5.454545455,1.057790294,1.033184483,4.115693975,4.13856546,4.72163568,19.05311962,20.86744308,5.010448529,2.33020026,3.286908235,0,0,1.396244692,2.656756907,0,0,2.834389123,2.383704144,0,0,-33.33333333,-33.33333333,-0.150015002,-92.34815491,86.22168423,4.283724483,1.552751054,5.456229156,3.511545439,6.141028413,0,A
634,88.78209333,84.674928,2.646682848,3.380241375,3.407967784,-0.46203546,-0.510825624,-4.838709677,1.381281819,1.396244692,3.554054537,3.516122749,4.665025011,12.4030793,14.59229371,5.063228449,2.498151877,3.455369861,0,0,1.671473303,2.798500104,0,0,2.964499571,2.479894108,0,0,-36.36363636,-36.36363636,-0.186671645,-85.48379292,113.20165,4.08790722,1.593677749,5.384284767,3.725693427,5.883710485,0,A
635,90.74289667,87.969264,2.547383098,3.325335475,3.328537886,-0.527632742,-0.562118918,-3.448275862,1.190887565,1.184789985,3.887063578,3.888398321,4.70171923,18.64461923,20.61076,5.017246007,2.399711804,3.339676525,0,0,1.495148766,2.700018029,0,0,2.861915126,2.41546725,0,0,-40,-30,-0.166675926,-90.6676593,99.34813737,4.22295763,1.553582794,5.431259715,3.540959324,5.868830277,0,A
636,91.71936711,87.63442222,2.645106489,3.374356544,3.39579646,-0.510825624,-0.579818495,-6.779661017,1.128171091,1.131402111,3.945429301,3.921429577,4.678251705,14.24055556,16.25792778,5.04094415,2.430098413,3.382354294,0,0,1.467874348,2.693951277,0,0,2.895635657,2.410990967,0,0,-41.66666667,-41.66666667,-0.189929194,-85.6235021,121.3392508,4.048126088,1.583792758,5.403248532,3.795489189,5.843463311,0,A
637,88.56036,84.656772,2.632146936,3.372783158,3.40519357,-0.46203546,-0.510825624,-4.838709677,1.398716881,1.425515074,3.525487086,3.474242217,4.652560213,11.999104,14.16705527,5.065862785,2.502255288,3.458207636,0,0,1.678963975,2.801540544,0,0,2.966045963,2.480312781,0,0,-36.36363636,-36.36363636,-0.145495284,-84.8851902,113.9396897,4.070734697,1.606937514,5.383427251,3.749504076,5.878642262,0,A
638,82.517165,77.448468,2.712619546,3.430572977,3.441602126,-0.314710745,-0.328504067,-1.388888889,1.477048724,1.534714366,3.341088151,3.241472961,4.606874963,9.587328333,11.99128109,5.10911506,2.604170071,3.530762586,0,0,1.736951233,2.813610697,0,0,3.020180954,2.474014209,0,0,-33.33333333,-33.33333333,-0.112658285,-78.34596544,146.849641,3.973870409,1.649593776,5.377376404,3.828641396,5.879016207,0,A
639,86.46148,81.901098,2.678304279,3.402070635,3.445023904,-0.430782916,-0.430782916,0,1.294727168,1.319085611,3.625264574,3.563227443,4.642660125,10.35534923,12.01751952,5.053061506,2.603430152,3.499533282,0,0,1.642872689,2.742129515,0,0,2.975529566,2.414573595,0,0,-35.71428571,-35.71428571,-0.120169198,-75.30565658,158.5332353,3.881563798,1.697213432,5.39205859,3.921973336,5.873834617,0,A
640,83.61271333,79.06591333,2.677371038,3.407499857,3.394097819,-0.371063681,-0.385662481,-1.470588235,1.578978705,1.60743591,3.237311874,3.181758368,4.647992685,10.57821449,13.05949111,5.099293204,2.636912173,3.596215769,0,0,1.811562097,2.888147063,0,0,3.108391092,2.562253419,0,0,-36.36363636,-36.36363636,-0.136900973,-81.12759812,133.6633502,4.124873767,1.618144372,5.370172528,3.610917913,5.999223696,0,A
641,82.98189667,80.872635,2.493970587,3.306651357,3.264766814,-0.400477567,-0.415515444,-1.515151515,1.572773928,1.587192303,3.327821548,3.303392838,4.677462362,19.69032762,21.06397456,4.993324944,2.722610352,3.732417756,0,0,1.900613874,3.022374205,0,0,3.277144733,2.719319793,0,0,-37.5,-37.5,-0.149569241,-84.70205396,137.7932161,4.443239319,1.523706772,5.357677854,3.238678452,6.406896937,0,A
642,85.4067325,80.439036,2.705894312,3.419962169,3.423910776,-0.385662481,-0.400477567,-1.492537313,1.398716881,1.467874348,3.480693987,3.36726069,4.59447065,10.61414985,13.07756036,5.097780597,2.604909442,3.542696944,0,0,1.740466175,2.820783471,0,0,3.03783345,2.486987816,0,0,-33.33333333,-33.33333333,-0.109566227,-78.00435982,147.1232549,3.985459324,1.658761943,5.373350317,3.795489189,5.99689603,0,A
